"booking_id","origin","destination","travel_date","booking_date","days_in_advance","departure_hour","time_bucket","day_of_week","is_weekend","is_holiday","season","seat_class","total_seats","seats_booked","occupancy_rate","base_fare","season_mult","dow_mult","advance_mult","occupancy_mult","time_mult","holiday_mult","dynamic_fare","competitor_fare","demand_score","revenue"
"BK1674","TIRUCHENDUR","MADURAI",2025-02-04,2025-01-26,9,19,"Evening","Tuesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,27,0.675,320,1.109,1.041,0.98,1.026,1.164,1,435,440,47.2,11745
"BK0034","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-02-05,2025-01-31,5,6,"Early Morning","Wednesday",FALSE,FALSE,"Winter","Seater",40,37,0.925,680,1.082,1.024,1.056,1.484,0.885,1,1045,980,61.5,38665
"BK0211","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-05,2025-01-30,6,7,"Early Morning","Wednesday",FALSE,FALSE,"Winter","Seater",40,17,0.425,740,1.139,0.999,1.072,0.98,0.898,1,795,750,37.1,13515
"BK0553","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2025-02-05,2025-01-28,8,22,"Night","Wednesday",FALSE,FALSE,"Winter","Sleeper",40,40,1,545,1.133,1.04,0.901,1.471,1.028,1,875,845,61,35000
"BK0591","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2025-02-05,2025-01-20,16,14,"Afternoon","Wednesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,27,0.675,545,1.122,0.985,0.815,1.11,0.969,1,530,525,51.7,14310
"BK1195","MADURAI","TRICHY",2025-02-05,2025-01-20,16,5,"Early Morning","Wednesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,38,0.95,220,1.054,0.988,0.869,1.496,0.945,1,280,265,59.9,10640
"BK1268","NAGERCOIL","MADURAI",2025-02-05,2025-01-23,13,14,"Afternoon","Wednesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,17,0.425,420,1.143,0.983,0.96,0.9,1.03,1,420,410,39.2,7140
"BK1292","NAGERCOIL","MADURAI",2025-02-05,2025-02-05,0,21,"Night","Wednesday",FALSE,FALSE,"Winter","Sleeper",40,32,0.8,420,1.073,0.996,1.47,1.24,1.074,1,880,820,52.8,28160
"BK1529","THANJAVUR","TRICHY",2025-02-05,2025-01-14,22,8,"Early Morning","Wednesday",FALSE,FALSE,"Winter","Sleeper",40,35,0.875,120,1.124,1.006,0.807,1.158,0.887,1,110,110,59.7,3850
"BK1747","TIRUCHENDUR","TRICHY",2025-02-05,2025-02-04,1,8,"Early Morning","Wednesday",FALSE,FALSE,"Winter","Sleeper",40,23,0.575,535,1.065,0.96,1.364,1.143,0.919,1,785,770,47.3,18055
"BK1764","TIRUCHENDUR","TRICHY",2025-02-05,2025-01-20,16,7,"Early Morning","Wednesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,11,0.275,535,1.1,1.047,0.885,0.755,0.887,1,365,365,32.3,4015
"BK1842","TIRUNELVELI","MADURAI",2025-02-05,2025-01-28,8,18,"Evening","Wednesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,10,0.25,280,1.136,1.045,0.971,0.854,1.114,1,305,325,32.2,3050
"BK1846","TIRUNELVELI","MADURAI",2025-02-05,2025-01-10,26,20,"Evening","Wednesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,20,0.5,280,1.067,0.951,0.848,1.007,1.113,1,270,255,44.6,5400
"BK1860","TIRUNELVELI","MADURAI",2025-02-05,2025-01-27,9,14,"Afternoon","Wednesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,35,0.875,280,1.066,0.964,0.964,1.166,0.991,1,320,325,59.9,11200
"BK0116","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-02-06,2025-01-16,21,18,"Evening","Thursday",FALSE,FALSE,"Winter","Seater",40,25,0.625,825,1.109,0.978,0.888,1.034,1.123,1,920,940,47.1,23000
"BK0289","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-06,2025-01-15,22,10,"Morning","Thursday",FALSE,FALSE,"Winter","Sleeper",40,35,0.875,740,1.12,1.019,0.864,1.178,0.951,1,820,860,55.5,28700
"BK1422","NAGERCOIL","TRICHY",2025-02-06,2025-02-01,5,21,"Night","Thursday",FALSE,FALSE,"Winter","Semi-Sleeper",40,35,0.875,650,1.096,1.005,1.045,1.181,1.028,1,910,910,58.6,31850
"BK1766","TIRUCHENDUR","TRICHY",2025-02-06,2025-01-21,16,19,"Evening","Thursday",FALSE,FALSE,"Winter","Seater",40,11,0.275,535,1.071,1.016,0.876,0.824,1.183,1,495,460,33.7,5445
"BK2098","TIRUPPUR","SALEM",2025-02-06,2025-01-13,24,22,"Night","Thursday",FALSE,FALSE,"Winter","Semi-Sleeper",40,11,0.275,210,1.148,0.962,0.887,0.784,1.078,1,175,170,31.2,1925
"BK1029","COIMBATORE","SALEM",2025-02-07,2025-01-31,7,17,"Evening","Friday",FALSE,FALSE,"Winter","Sleeper",40,15,0.375,295,1.106,1.09,1.005,0.968,1.154,1,400,375,45.8,6000
"BK1168","MADURAI","TRICHY",2025-02-07,2025-01-25,13,5,"Early Morning","Friday",FALSE,FALSE,"Winter","Semi-Sleeper",40,13,0.325,220,1.098,1.096,0.986,0.929,0.951,1,230,235,43.6,2990
"BK1481","NAGERCOIL","TRICHY",2025-02-07,2025-01-13,25,18,"Evening","Friday",FALSE,FALSE,"Winter","Sleeper",40,18,0.45,650,1.132,1.082,0.919,0.926,1.124,1,760,795,51.9,13680
"BK1751","TIRUCHENDUR","TRICHY",2025-02-07,2025-01-19,19,20,"Evening","Friday",FALSE,FALSE,"Winter","Semi-Sleeper",40,27,0.675,535,1.122,1.07,0.844,1.017,1.186,1,655,625,58.9,17685
"BK1874","TIRUNELVELI","MADURAI",2025-02-07,2025-01-17,21,5,"Early Morning","Friday",FALSE,FALSE,"Winter","Seater",40,40,1,280,1.082,1.102,0.903,1.469,0.929,1,410,430,70.9,16400
"BK0124","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-02-08,2025-01-25,14,22,"Night","Saturday",TRUE,FALSE,"Winter","Sleeper",40,18,0.45,825,1.052,1.133,0.927,0.976,1.008,1,895,825,51.1,16110
"BK0143","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-02-08,2025-01-15,24,14,"Afternoon","Saturday",TRUE,FALSE,"Winter","Sleeper",40,35,0.875,825,1.104,1.189,0.8,1.293,0.975,1,1095,1015,69.8,38325
"BK0164","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-02-08,2025-01-09,30,7,"Early Morning","Saturday",TRUE,FALSE,"Winter","Seater",40,25,0.625,825,1.118,1.142,0.807,1.107,0.966,1,910,925,56.4,22750
"BK0342","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2025-02-08,2025-02-02,6,14,"Afternoon","Saturday",TRUE,FALSE,"Winter","Sleeper",40,23,0.575,1145,1.057,1.159,1.043,1.003,1.075,1,1580,1455,54.3,36340
"BK0445","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-02-08,2025-02-08,0,17,"Evening","Saturday",TRUE,FALSE,"Winter","Sleeper",40,21,0.525,535,1.06,1.172,1.345,1.079,1.155,1,1115,1030,53.6,23415
"BK0492","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-02-08,2025-01-29,10,21,"Night","Saturday",TRUE,FALSE,"Winter","Sleeper",40,27,0.675,535,1.055,1.144,0.907,1.025,1.084,1,650,665,58.1,17550
"BK0520","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2025-02-08,2025-02-07,1,17,"Evening","Saturday",TRUE,FALSE,"Winter","Sleeper",40,30,0.75,545,1.143,1.17,1.363,1.17,1.155,1,1340,1280,61.2,40200
"BK1364","NAGERCOIL","TIRUNELVELI",2025-02-08,2025-01-26,13,21,"Night","Saturday",TRUE,FALSE,"Winter","Sleeper",40,18,0.45,145,1.068,1.129,0.924,0.971,1.056,1,165,175,49.2,2970
"BK1456","NAGERCOIL","TRICHY",2025-02-08,2025-02-02,6,22,"Night","Saturday",TRUE,FALSE,"Winter","Sleeper",40,30,0.75,650,1.064,1.184,1.048,1.163,1.01,1,1010,1020,64,30300
"BK1907","TIRUNELVELI","TRICHY",2025-02-08,2025-02-07,1,7,"Early Morning","Saturday",TRUE,FALSE,"Winter","Semi-Sleeper",40,27,0.675,510,1.06,1.182,1.343,1.074,0.893,1,825,830,61.5,22275
"BK1910","TIRUNELVELI","TRICHY",2025-02-08,2025-02-08,0,21,"Night","Saturday",TRUE,FALSE,"Winter","Semi-Sleeper",40,21,0.525,510,1.119,1.16,1.375,1.147,1.053,1,1100,1045,52.2,23100
"BK0027","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-02-09,2025-02-04,5,19,"Evening","Sunday",TRUE,FALSE,"Winter","Seater",40,40,1,680,1.135,1.177,1.031,1.489,1.194,1,1665,1575,71.4,66600
"BK0317","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2025-02-09,2025-01-15,25,14,"Afternoon","Sunday",TRUE,FALSE,"Winter","Seater",40,38,0.95,1145,1.106,1.13,0.879,1.304,1.048,1,1720,1815,72.6,65360
"BK0371","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2025-02-09,2025-02-03,6,22,"Night","Sunday",TRUE,FALSE,"Winter","Sleeper",40,32,0.8,1145,1.121,1.187,1.015,1.17,1.1,1,1990,2005,65.4,63680
"BK0730","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-09,2025-02-04,5,7,"Early Morning","Sunday",TRUE,FALSE,"Winter","Semi-Sleeper",40,40,1,1020,1.107,1.173,1.005,1.363,0.89,1,1620,1500,74.5,64800
"BK0877","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-02-09,2025-01-12,28,10,"Morning","Sunday",TRUE,FALSE,"Winter","Seater",40,32,0.8,750,1.115,1.189,0.868,1.167,1.057,1,1065,1015,66,34080
"BK0948","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-02-09,2025-02-03,6,22,"Night","Sunday",TRUE,FALSE,"Winter","Semi-Sleeper",40,25,0.625,530,1.057,1.115,1.008,1.105,1.04,1,725,760,55.1,18125
"BK1111","MADURAI","TRICHY",2025-02-09,2025-01-29,11,22,"Night","Sunday",TRUE,FALSE,"Winter","Seater",40,31,0.775,220,1.06,1.156,0.92,1.176,1.048,1,305,285,61.4,9455
"BK1150","MADURAI","TRICHY",2025-02-09,2025-01-13,27,21,"Night","Sunday",TRUE,FALSE,"Winter","Sleeper",40,16,0.4,220,1.145,1.136,0.822,0.915,1.019,1,220,235,50,3520
"BK1349","NAGERCOIL","TIRUNELVELI",2025-02-09,2025-01-12,28,17,"Evening","Sunday",TRUE,FALSE,"Winter","Semi-Sleeper",40,38,0.95,145,1.127,1.159,0.892,1.332,1.136,1,255,275,72.4,9690
"BK1617","TIRUCHENDUR","MADURAI",2025-02-09,2025-02-03,6,19,"Evening","Sunday",TRUE,FALSE,"Winter","Sleeper",40,32,0.8,320,1.084,1.101,1.045,1.19,1.107,1,525,545,66.2,16800
"BK1663","TIRUCHENDUR","MADURAI",2025-02-09,2025-02-07,2,19,"Evening","Sunday",TRUE,FALSE,"Winter","Sleeper",40,33,0.825,320,1.147,1.162,1.187,1.251,1.161,1,735,790,66.4,24255
"BK1712","TIRUCHENDUR","TRICHY",2025-02-09,2025-02-07,2,19,"Evening","Sunday",TRUE,FALSE,"Winter","Semi-Sleeper",40,40,1,535,1.122,1.15,1.139,1.434,1.137,1,1280,1255,74.8,51200
"BK0202","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-10,2025-02-08,2,10,"Morning","Monday",FALSE,FALSE,"Winter","Semi-Sleeper",40,36,0.9,740,1.095,0.977,1.174,1.338,1.01,1,1255,1335,60.2,45180
"BK0288","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-10,2025-01-18,23,18,"Evening","Monday",FALSE,FALSE,"Winter","Sleeper",40,30,0.75,740,1.069,0.993,0.899,1.18,1.171,1,975,980,54.9,29250
"BK0300","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-10,2025-02-09,1,7,"Early Morning","Monday",FALSE,FALSE,"Winter","Semi-Sleeper",40,23,0.575,740,1.13,1.024,1.464,1.098,0.953,1,1315,1260,43.4,30245
"BK0608","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-02-10,2025-01-18,23,14,"Afternoon","Monday",FALSE,FALSE,"Winter","Sleeper",40,16,0.4,1050,1.096,0.971,0.886,0.994,0.966,1,950,915,40.2,15200
"BK0942","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-02-10,2025-02-04,6,20,"Evening","Monday",FALSE,FALSE,"Winter","Semi-Sleeper",40,35,0.875,530,1.131,1,1.073,1.226,1.156,1,910,875,57.9,31850
"BK1359","NAGERCOIL","TIRUNELVELI",2025-02-10,2025-01-13,28,21,"Night","Monday",FALSE,FALSE,"Winter","Sleeper",40,36,0.9,145,1.057,0.971,0.822,1.49,1.015,1,185,175,59.9,6660
"BK0024","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-02-11,2025-02-04,7,22,"Night","Tuesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,15,0.375,680,1.076,1.042,1.02,0.955,1.056,1,785,780,38.2,11775
"BK0381","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2025-02-11,2025-01-21,21,19,"Evening","Tuesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,22,0.55,1145,1.13,1.013,0.852,1.135,1.179,1,1495,1575,44.7,32890
"BK0390","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2025-02-11,2025-01-28,14,20,"Evening","Tuesday",FALSE,FALSE,"Winter","Sleeper",40,34,0.85,1145,1.112,0.98,0.938,1.206,1.198,1,1690,1660,57.8,57460
"BK0405","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-02-11,2025-02-09,2,20,"Evening","Tuesday",FALSE,FALSE,"Winter","Sleeper",40,37,0.925,535,1.114,1.01,1.128,1.422,1.149,1,1110,1075,58.9,41070
"BK0473","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-02-11,2025-01-16,26,17,"Evening","Tuesday",FALSE,FALSE,"Winter","Sleeper",40,33,0.825,535,1.088,0.976,0.889,1.203,1.162,1,705,650,56.4,23265
"BK0699","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-02-11,2025-01-13,29,5,"Early Morning","Tuesday",FALSE,FALSE,"Winter","Seater",40,31,0.775,1050,1.074,0.967,0.839,1.248,0.964,1,1100,1120,54.6,34100
"BK0939","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-02-11,2025-01-25,17,5,"Early Morning","Tuesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,20,0.5,530,1.076,0.987,0.91,1.037,0.887,1,470,475,43.6,9400
"BK1106","MADURAI","TRICHY",2025-02-11,2025-02-01,10,14,"Afternoon","Tuesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,18,0.45,220,1.053,0.971,0.991,0.903,0.967,1,195,205,39.6,3510
"BK1119","MADURAI","TRICHY",2025-02-11,2025-01-28,14,14,"Afternoon","Tuesday",FALSE,FALSE,"Winter","Sleeper",40,39,0.975,220,1.087,0.986,0.969,1.31,1.019,1,305,315,60.9,11895
"BK1547","THANJAVUR","TRICHY",2025-02-11,2025-02-07,4,5,"Early Morning","Tuesday",FALSE,FALSE,"Winter","Sleeper",40,21,0.525,120,1.074,1.002,1.078,1.123,0.881,1,140,140,44.3,2940
"BK1957","TIRUNELVELI","TRICHY",2025-02-11,2025-02-01,10,5,"Early Morning","Tuesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,33,0.825,510,1.145,1.003,0.985,1.225,0.893,1,630,665,53.5,20790
"BK0014","BENGALURU","CHENNAI KILAMBAKKAM KCBT",2025-02-12,2025-01-28,15,18,"Evening","Wednesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,36,0.9,680,1.064,1.017,0.86,1.31,1.128,1,935,865,58.9,33660
"BK0132","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-02-12,2025-01-20,23,18,"Evening","Wednesday",FALSE,FALSE,"Winter","Sleeper",40,20,0.5,825,1.147,1.012,0.907,1.094,1.132,1,1075,1060,43.4,21500
"BK0146","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-02-12,2025-02-08,4,10,"Morning","Wednesday",FALSE,FALSE,"Winter","Sleeper",40,16,0.4,825,1.056,1.04,1.067,0.918,0.966,1,855,870,40.2,13680
"BK0198","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-02-12,2025-01-31,12,17,"Evening","Wednesday",FALSE,FALSE,"Winter","Sleeper",40,17,0.425,825,1.139,0.984,0.985,0.922,1.18,1,990,970,41,16830
"BK0389","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2025-02-12,2025-02-11,1,22,"Night","Wednesday",FALSE,FALSE,"Winter","Seater",40,35,0.875,1145,1.116,0.962,1.434,1.293,1.004,1,2285,2315,58.6,79975
"BK0453","CHENNAI KILAMBAKKAM KCBT","SALEM",2025-02-12,2025-01-14,29,21,"Night","Wednesday",FALSE,FALSE,"Winter","Sleeper",40,15,0.375,535,1.079,0.981,0.853,0.984,1.1,1,525,510,35.1,7875
"BK0791","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-12,2025-01-27,16,5,"Early Morning","Wednesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,13,0.325,1020,1.103,1.011,0.867,0.902,0.929,1,825,875,33,10725
"BK1003","COIMBATORE","SALEM",2025-02-12,2025-02-02,10,7,"Early Morning","Wednesday",FALSE,FALSE,"Winter","Sleeper",40,37,0.925,295,1.05,1.019,0.974,1.399,0.91,1,390,360,61.4,14430
"BK1070","COIMBATORE","SALEM",2025-02-12,2025-02-03,9,6,"Early Morning","Wednesday",FALSE,FALSE,"Winter","Seater",40,15,0.375,295,1.06,0.956,0.914,0.994,0.94,1,255,255,40,3825
"BK1102","MADURAI","TRICHY",2025-02-12,2025-02-06,6,17,"Evening","Wednesday",FALSE,FALSE,"Winter","Semi-Sleeper",40,19,0.475,220,1.071,1.016,1.058,0.933,1.113,1,265,270,42.6,5035
"BK1991","TIRUNELVELI","TRICHY",2025-02-12,2025-02-05,7,14,"Afternoon","Wednesday",FALSE,FALSE,"Winter","Seater",40,38,0.95,510,1.073,1.03,1.067,1.313,1.079,1,850,815,62.3,32300
"BK2003","TIRUPPUR","SALEM",2025-02-12,2025-01-17,26,8,"Early Morning","Wednesday",FALSE,FALSE,"Winter","Sleeper",40,34,0.85,210,1.067,0.956,0.839,1.29,0.896,1,210,220,58.2,7140
"BK0726","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-13,2025-01-16,28,22,"Night","Thursday",FALSE,FALSE,"Winter","Seater",40,26,0.65,1020,1.097,1.017,0.893,1.133,1.032,1,1190,1095,49.5,30940
"BK0777","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-13,2025-02-12,1,19,"Evening","Thursday",FALSE,FALSE,"Winter","Sleeper",40,38,0.95,1020,1.053,0.954,1.411,1.484,1.184,1,2540,2345,62.3,96520
"BK1356","NAGERCOIL","TIRUNELVELI",2025-02-13,2025-02-01,12,19,"Evening","Thursday",FALSE,FALSE,"Winter","Sleeper",40,12,0.3,145,1.051,0.952,0.974,0.962,1.197,1,165,170,36.3,1980
"BK1450","NAGERCOIL","TRICHY",2025-02-13,2025-01-20,24,10,"Morning","Thursday",FALSE,FALSE,"Winter","Semi-Sleeper",40,34,0.85,650,1.07,1.049,0.808,1.195,0.968,1,680,730,57.4,23120
"BK1697","TIRUCHENDUR","MADURAI",2025-02-13,2025-02-10,3,20,"Evening","Thursday",FALSE,FALSE,"Winter","Sleeper",40,14,0.35,320,1.074,0.991,1.158,0.984,1.117,1,435,445,34.7,6090
"BK1715","TIRUCHENDUR","TRICHY",2025-02-13,2025-02-08,5,7,"Early Morning","Thursday",FALSE,FALSE,"Winter","Semi-Sleeper",40,17,0.425,535,1.065,1.035,1.09,0.954,0.943,1,580,535,42,9860
"BK0257","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-14,2025-02-02,12,14,"Afternoon","Friday",FALSE,FALSE,"Winter","Sleeper",40,35,0.875,740,1.125,1.124,0.99,1.273,0.965,1,1135,1140,68.2,39725
"BK0281","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-14,2025-02-06,8,14,"Afternoon","Friday",FALSE,FALSE,"Winter","Semi-Sleeper",40,23,0.575,740,1.101,1.103,0.993,1.03,0.964,1,885,905,55.7,20355
"BK0328","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2025-02-14,2025-02-09,5,19,"Evening","Friday",FALSE,FALSE,"Winter","Sleeper",40,40,1,1145,1.116,1.08,1.055,1.497,1.147,1,2500,2605,71.9,1e+05
"BK0733","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-14,2025-02-10,4,5,"Early Morning","Friday",FALSE,FALSE,"Winter","Sleeper",40,21,0.525,1020,1.062,1.119,1.041,1.102,0.925,1,1285,1220,55.9,26985
"BK0756","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-14,2025-02-08,6,18,"Evening","Friday",FALSE,FALSE,"Winter","Seater",40,12,0.3,1020,1.111,1.146,1.013,0.932,1.199,1,1470,1485,42.7,17640
"BK0831","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-02-14,2025-01-28,17,21,"Night","Friday",FALSE,FALSE,"Winter","Sleeper",40,11,0.275,750,1.073,1.053,0.847,0.878,1.045,1,660,700,42.1,7260
"BK0835","CHENNAI KILAMBAKKAM KCBT","TIRUPPUR",2025-02-14,2025-02-11,3,10,"Morning","Friday",FALSE,FALSE,"Winter","Semi-Sleeper",40,26,0.65,750,1.103,1.061,1.189,1.121,1.078,1,1260,1310,56.2,32760
"BK1098","COIMBATORE","SALEM",2025-02-14,2025-01-31,14,14,"Afternoon","Friday",FALSE,FALSE,"Winter","Seater",40,19,0.475,295,1.118,1.088,0.906,0.985,0.954,1,305,315,52.5,5795
"BK1348","NAGERCOIL","TIRUNELVELI",2025-02-14,2025-02-02,12,8,"Early Morning","Friday",FALSE,FALSE,"Winter","Sleeper",40,31,0.775,145,1.104,1.06,0.939,1.281,0.931,1,190,205,63.6,5890
"BK1603","TIRUCHENDUR","MADURAI",2025-02-14,2025-02-09,5,17,"Evening","Friday",FALSE,FALSE,"Winter","Sleeper",40,14,0.35,320,1.12,1.117,1.027,0.978,1.142,1,460,425,47.4,6440
"BK1620","TIRUCHENDUR","MADURAI",2025-02-14,2025-02-12,2,22,"Night","Friday",FALSE,FALSE,"Winter","Sleeper",40,10,0.25,320,1.105,1.06,1.224,0.756,1.077,1,375,345,42.3,3750
"BK1671","TIRUCHENDUR","MADURAI",2025-02-14,2025-02-12,2,20,"Evening","Friday",FALSE,FALSE,"Winter","Sleeper",40,32,0.8,320,1.122,1.083,1.234,1.236,1.154,1,685,665,64.3,21920
"BK0133","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-02-15,2025-02-08,7,17,"Evening","Saturday",TRUE,FALSE,"Winter","Seater",40,23,0.575,825,1.104,1.112,1.083,1.075,1.13,1,1335,1435,56.1,30705
"BK0191","CHENNAI KILAMBAKKAM KCBT","COIMBATORE",2025-02-15,2025-01-30,16,14,"Afternoon","Saturday",TRUE,FALSE,"Winter","Sleeper",40,14,0.35,825,1.132,1.135,0.864,0.939,1.01,1,870,830,46.5,12180
"BK0355","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2025-02-15,2025-01-22,24,10,"Morning","Saturday",TRUE,FALSE,"Winter","Sleeper",40,31,0.775,1145,1.097,1.165,0.848,1.204,0.959,1,1435,1490,63.5,44485
"BK0586","CHENNAI KILAMBAKKAM KCBT","THANJAVUR",2025-02-15,2025-02-12,3,14,"Afternoon","Saturday",TRUE,FALSE,"Winter","Sleeper",40,39,0.975,545,1.054,1.108,1.132,1.355,0.979,1,955,895,69.5,37245
"BK0613","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-02-15,2025-01-16,30,19,"Evening","Saturday",TRUE,FALSE,"Winter","Semi-Sleeper",40,14,0.35,1050,1.073,1.154,0.865,0.93,1.15,1,1200,1230,44,16800
"BK0754","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-15,2025-01-26,20,17,"Evening","Saturday",TRUE,FALSE,"Winter","Semi-Sleeper",40,22,0.55,1020,1.136,1.117,0.861,1.014,1.19,1,1345,1405,52.3,29590
"BK0782","CHENNAI KILAMBAKKAM KCBT","TIRUNELVELI",2025-02-15,2025-02-11,4,10,"Morning","Saturday",TRUE,FALSE,"Winter","Sleeper",40,25,0.625,1020,1.065,1.182,1.046,1.043,1.06,1,1485,1515,57.4,37125
"BK0984","CHENNAI KILAMBAKKAM KCBT","TRICHY",2025-02-15,2025-01-19,27,18,"Evening","Saturday",TRUE,FALSE,"Winter","Semi-Sleeper",40,19,0.475,530,1.102,1.196,0.866,0.955,1.184,1,685,720,53.9,13015
"BK1169","MADURAI","TRICHY",2025-02-15,2025-01-18,28,6,"Early Morning","Saturday",TRUE,FALSE,"Winter","Seater",40,33,0.825,220,1.141,1.151,0.817,1.154,0.893,1,245,230,64.3,8085
"BK1424","NAGERCOIL","TRICHY",2025-02-15,2025-02-08,7,18,"Evening","Saturday",TRUE,FALSE,"Winter","Sleeper",40,14,0.35,650,1.07,1.179,1.057,0.964,1.137,1,950,900,45.9,13300
"BK1670","TIRUCHENDUR","MADURAI",2025-02-15,2025-01-21,25,10,"Morning","Saturday",TRUE,FALSE,"Winter","Sleeper",40,14,0.35,320,1.116,1.153,0.841,0.933,0.985,1,320,295,47,4480
"BK1718","TIRUCHENDUR","TRICHY",2025-02-15,2025-02-08,7,10,"Morning","Saturday",TRUE,FALSE,"Winter","Sleeper",40,36,0.9,535,1.132,1.149,1.042,1.438,0.963,1,1005,1080,67.7,36180
"BK1889","TIRUNELVELI","MADURAI",2025-02-15,2025-01-19,27,22,"Night","Saturday",TRUE,FALSE,"Winter","Sleeper",40,23,0.575,280,1.123,1.182,0.808,1.032,1.015,1,315,295,56.7,7245
"BK1981","TIRUNELVELI","TRICHY",2025-02-15,2025-02-05,10,5,"Early Morning","Saturday",TRUE,FALSE,"Winter","Sleeper",40,15,0.375,510,1.085,1.133,0.934,0.909,0.887,1,470,470,46.9,7050
"BK2047","TIRUPPUR","SALEM",2025-02-15,2025-02-10,5,18,"Evening","Saturday",TRUE,FALSE,"Winter","Sleeper",40,14,0.35,210,1.103,1.109,1.058,0.968,1.132,1,300,305,48.2,4200
"BK0256","CHENNAI KILAMBAKKAM KCBT","MADURAI",2025-02-16,2025-02-08,8,18,"Evening","Sunday",TRUE,FALSE,"Winter","Semi-Sleeper",40,16,0.4,740,1.088,1.148,0.929,0.964,1.122,1,930,985,47.5,14880
"BK0396","CHENNAI KILAMBAKKAM KCBT","NAGERCOIL",2025-02-16,2025-01-30,17,5,"Early Morning","Sunday",TRUE,FALSE,"Winter","Seater",40,22,0.55,1145,1.104,1.175,0.888,1.063,0.966,1,1355,1295,54,29810
"BK0691","CHENNAI KILAMBAKKAM KCBT","TIRUCHENDUR",2025-02-16,2025-02-11,5,17,"Evening","Sunday",TRUE,FALSE,"Winter","Semi-Sleeper",40,31,0.775,1050,1.052,1.124,1.045,1.201,1.111,1,1730,1630,62.5,53630
